contract,bug_type,line
buggy_21.sol,Overflow-Underflow,5
buggy_38.sol,Timestamp-Dependency,105
buggy_46.sol,Overflow-Underflow,90
buggy_47.sol,Re-entrancy,186
buggy_14.sol,TOD,287
buggy_7.sol,Overflow-Underflow,159
buggy_40.sol,tx.origin,482
buggy_15.sol,Timestamp-Dependency,134
buggy_47.sol,Unhandled-Exceptions,61
buggy_11.sol,tx.origin,158
buggy_37.sol,Unhandled-Exceptions,103
buggy_48.sol,Unchecked-Send,66
buggy_47.sol,Overflow-Underflow,347
buggy_24.sol,Unchecked-Send,757
buggy_34.sol,Unhandled-Exceptions,310
buggy_12.sol,Timestamp-Dependency,142
buggy_37.sol,TOD,436
buggy_12.sol,Unhandled-Exceptions,377
buggy_34.sol,Timestamp-Dependency,20
buggy_8.sol,Unhandled-Exceptions,73
buggy_21.sol,tx.origin,120
buggy_43.sol,Unhandled-Exceptions,250
buggy_34.sol,TOD,768
buggy_44.sol,Unchecked-Send,113
buggy_43.sol,Timestamp-Dependency,93
buggy_45.sol,Unhandled-Exceptions,43
buggy_36.sol,Overflow-Underflow,61
buggy_6.sol,tx.origin,33
buggy_3.sol,Unchecked-Send,140
buggy_41.sol,Unhandled-Exceptions,232
buggy_38.sol,TOD,230
buggy_42.sol,TOD,205
buggy_44.sol,Timestamp-Dependency,345
buggy_35.sol,Unchecked-Send,140
buggy_6.sol,TOD,476
buggy_9.sol,Overflow-Underflow,101
buggy_32.sol,tx.origin,137
buggy_42.sol,Re-entrancy,274
buggy_35.sol,tx.origin,229
buggy_3.sol,Timestamp-Dependency,227
buggy_17.sol,Timestamp-Dependency,233
buggy_18.sol,Timestamp-Dependency,405
buggy_13.sol,tx.origin,17
buggy_45.sol,Re-entrancy,115
buggy_17.sol,Unchecked-Send,56
buggy_37.sol,Re-entrancy,318
buggy_44.sol,tx.origin,129
buggy_47.sol,Overflow-Underflow,109
buggy_25.sol,Unchecked-Send,78
buggy_22.sol,TOD,430
buggy_45.sol,Overflow-Underflow,235
buggy_14.sol,Unchecked-Send,98
buggy_16.sol,Re-entrancy,180
buggy_30.sol,Unhandled-Exceptions,884
buggy_24.sol,tx.origin,723
buggy_48.sol,TOD,146
buggy_17.sol,Overflow-Underflow,267
buggy_38.sol,Overflow-Underflow,371
buggy_40.sol,Re-entrancy,226
buggy_28.sol,tx.origin,219
buggy_47.sol,tx.origin,55
buggy_20.sol,Timestamp-Dependency,448
buggy_4.sol,Overflow-Underflow,38
buggy_19.sol,Unhandled-Exceptions,330
buggy_43.sol,Overflow-Underflow,164
buggy_16.sol,Re-entrancy,337
buggy_1.sol,Timestamp-Dependency,146
buggy_15.sol,Unchecked-Send,41
buggy_11.sol,Overflow-Underflow,96
buggy_38.sol,Unchecked-Send,87
buggy_1.sol,tx.origin,96
buggy_44.sol,Unchecked-Send,172
buggy_18.sol,tx.origin,223
buggy_30.sol,tx.origin,383
buggy_16.sol,Unchecked-Send,241
buggy_19.sol,Overflow-Underflow,187
buggy_24.sol,Unhandled-Exceptions,963
buggy_30.sol,TOD,476
buggy_8.sol,TOD,188
buggy_6.sol,Unchecked-Send,186
buggy_7.sol,Overflow-Underflow,49
buggy_1.sol,Overflow-Underflow,171
buggy_15.sol,Timestamp-Dependency,112
buggy_40.sol,Unhandled-Exceptions,252
buggy_30.sol,Unchecked-Send,511
buggy_1.sol,TOD,22
buggy_34.sol,Unhandled-Exceptions,162
buggy_20.sol,TOD,395
buggy_11.sol,tx.origin,44
buggy_9.sol,Re-entrancy,170
buggy_7.sol,TOD,114
buggy_16.sol,Re-entrancy,494
buggy_26.sol,TOD,63
buggy_20.sol,Timestamp-Dependency,37
buggy_50.sol,Unhandled-Exceptions,195
buggy_3.sol,tx.origin,182
buggy_34.sol,Timestamp-Dependency,166
buggy_27.sol,Timestamp-Dependency,225
buggy_42.sol,tx.origin,108
buggy_38.sol,Timestamp-Dependency,96
buggy_27.sol,Unchecked-Send,381
buggy_20.sol,Unhandled-Exceptions,69
buggy_2.sol,Unchecked-Send,153
buggy_44.sol,Unhandled-Exceptions,352
buggy_7.sol,Overflow-Underflow,150
buggy_12.sol,TOD,234
buggy_20.sol,Unchecked-Send,84
buggy_17.sol,Unchecked-Send,267
buggy_18.sol,Overflow-Underflow,120
buggy_28.sol,Timestamp-Dependency,281
buggy_26.sol,TOD,420
buggy_33.sol,Timestamp-Dependency,38
buggy_12.sol,Timestamp-Dependency,135
buggy_16.sol,Timestamp-Dependency,213
buggy_29.sol,TOD,226
buggy_47.sol,Re-entrancy,94
buggy_12.sol,Unchecked-Send,107
buggy_20.sol,Unchecked-Send,255
buggy_35.sol,Unhandled-Exceptions,307
buggy_35.sol,Unchecked-Send,147
buggy_20.sol,TOD,723
buggy_27.sol,tx.origin,232
buggy_7.sol,tx.origin,190
buggy_7.sol,TOD,442
buggy_11.sol,TOD,29
buggy_31.sol,TOD,221
buggy_5.sol,tx.origin,292
buggy_12.sol,Overflow-Underflow,457
buggy_17.sol,Timestamp-Dependency,222
buggy_14.sol,tx.origin,90
buggy_23.sol,Overflow-Underflow,229
buggy_17.sol,Unhandled-Exceptions,224
buggy_45.sol,Re-entrancy,106
buggy_35.sol,TOD,389
buggy_37.sol,Overflow-Underflow,155
buggy_16.sol,Re-entrancy,195
buggy_8.sol,Unchecked-Send,57
buggy_36.sol,Re-entrancy,269
buggy_30.sol,Re-entrancy,523
buggy_16.sol,tx.origin,152
buggy_44.sol,Re-entrancy,431
buggy_24.sol,Re-entrancy,303
buggy_43.sol,Unhandled-Exceptions,317
buggy_25.sol,TOD,151
buggy_9.sol,Unchecked-Send,206
buggy_5.sol,Timestamp-Dependency,148
buggy_37.sol,Unchecked-Send,289
buggy_3.sol,Overflow-Underflow,241
buggy_34.sol,Unhandled-Exceptions,16
buggy_22.sol,tx.origin,182
buggy_8.sol,Re-entrancy,86
buggy_24.sol,Overflow-Underflow,785
buggy_24.sol,TOD,1157
buggy_45.sol,tx.origin,68
buggy_15.sol,Unchecked-Send,16
buggy_8.sol,tx.origin,127
buggy_50.sol,tx.origin,95
buggy_16.sol,tx.origin,255
buggy_39.sol,Timestamp-Dependency,25
buggy_38.sol,Unchecked-Send,94
buggy_45.sol,Unhandled-Exceptions,261
buggy_32.sol,Unchecked-Send,55
buggy_27.sol,Timestamp-Dependency,79
buggy_45.sol,Timestamp-Dependency,79
buggy_2.sol,Unchecked-Send,11
buggy_40.sol,Unhandled-Exceptions,229
buggy_6.sol,tx.origin,197
buggy_15.sol,Re-entrancy,260
buggy_28.sol,Re-entrancy,165
buggy_40.sol,Timestamp-Dependency,303
buggy_7.sol,TOD,629
buggy_44.sol,tx.origin,64
buggy_50.sol,TOD,30
buggy_19.sol,tx.origin,305
buggy_3.sol,tx.origin,191
buggy_22.sol,TOD,239
buggy_1.sol,Re-entrancy,134
buggy_16.sol,Unhandled-Exceptions,83
buggy_18.sol,Timestamp-Dependency,243
buggy_42.sol,tx.origin,103
buggy_35.sol,Re-entrancy,563
buggy_38.sol,Timestamp-Dependency,87
buggy_24.sol,TOD,282
buggy_14.sol,TOD,361
buggy_16.sol,TOD,175
buggy_16.sol,Unchecked-Send,299
buggy_47.sol,Unchecked-Send,103
buggy_35.sol,Overflow-Underflow,297
buggy_31.sol,tx.origin,101
buggy_26.sol,Unhandled-Exceptions,246
buggy_26.sol,TOD,467
buggy_48.sol,Unhandled-Exceptions,112
buggy_27.sol,Overflow-Underflow,226
buggy_27.sol,tx.origin,122
buggy_12.sol,Re-entrancy,98
buggy_3.sol,Timestamp-Dependency,122
buggy_37.sol,Overflow-Underflow,334
buggy_34.sol,tx.origin,420
buggy_10.sol,Unchecked-Send,11
buggy_38.sol,Re-entrancy,63
buggy_33.sol,TOD,205
buggy_6.sol,tx.origin,51
buggy_15.sol,Re-entrancy,82
buggy_18.sol,Unhandled-Exceptions,244
buggy_17.sol,Unchecked-Send,183
buggy_21.sol,Timestamp-Dependency,233
buggy_47.sol,Unchecked-Send,192
buggy_1.sol,TOD,337
buggy_11.sol,tx.origin,237
buggy_24.sol,Re-entrancy,1048
buggy_40.sol,Overflow-Underflow,337
buggy_34.sol,Re-entrancy,219
buggy_30.sol,Re-entrancy,407
buggy_3.sol,Re-entrancy,281
buggy_42.sol,Overflow-Underflow,101
buggy_6.sol,Re-entrancy,398
buggy_45.sol,tx.origin,151
buggy_31.sol,Re-entrancy,135
buggy_21.sol,Unhandled-Exceptions,179
buggy_40.sol,TOD,323
buggy_29.sol,Unchecked-Send,17
buggy_28.sol,tx.origin,82
buggy_33.sol,Overflow-Underflow,217
buggy_45.sol,Timestamp-Dependency,154
buggy_44.sol,Timestamp-Dependency,398
buggy_6.sol,TOD,47
buggy_22.sol,Unchecked-Send,156
buggy_45.sol,TOD,245
buggy_34.sol,TOD,74
buggy_7.sol,tx.origin,282
buggy_4.sol,TOD,371
buggy_12.sol,Re-entrancy,312
buggy_7.sol,TOD,286
buggy_36.sol,Timestamp-Dependency,346
buggy_38.sol,Unhandled-Exceptions,117
buggy_42.sol,Timestamp-Dependency,149
buggy_48.sol,TOD,132
buggy_41.sol,Unchecked-Send,107
buggy_5.sol,Overflow-Underflow,34
buggy_24.sol,Re-entrancy,294
buggy_24.sol,Re-entrancy,804
buggy_3.sol,Overflow-Underflow,250
buggy_24.sol,Overflow-Underflow,264
buggy_36.sol,Timestamp-Dependency,247
buggy_35.sol,Overflow-Underflow,532
buggy_22.sol,Re-entrancy,9
buggy_30.sol,Re-entrancy,623
buggy_30.sol,Overflow-Underflow,564
buggy_34.sol,tx.origin,151
buggy_11.sol,TOD,338
buggy_27.sol,Re-entrancy,289
buggy_28.sol,tx.origin,136
buggy_13.sol,tx.origin,201
buggy_19.sol,Overflow-Underflow,133
buggy_8.sol,TOD,174
buggy_47.sol,Re-entrancy,314
buggy_45.sol,Timestamp-Dependency,84
buggy_44.sol,Timestamp-Dependency,68
buggy_15.sol,Overflow-Underflow,40
buggy_28.sol,TOD,210
buggy_26.sol,Re-entrancy,325
buggy_16.sol,TOD,221
buggy_28.sol,Re-entrancy,156
buggy_21.sol,TOD,418
buggy_29.sol,Unhandled-Exceptions,214
buggy_22.sol,tx.origin,90
buggy_19.sol,TOD,197
buggy_45.sol,Overflow-Underflow,51
buggy_28.sol,Timestamp-Dependency,144
buggy_7.sol,Unhandled-Exceptions,120
buggy_1.sol,Re-entrancy,143
buggy_40.sol,Unchecked-Send,281
buggy_43.sol,Unhandled-Exceptions,122
buggy_16.sol,tx.origin,345
buggy_49.sol,Overflow-Underflow,49
buggy_7.sol,Timestamp-Dependency,150
buggy_30.sol,tx.origin,400
buggy_24.sol,TOD,301
buggy_24.sol,Unchecked-Send,284
buggy_41.sol,Overflow-Underflow,97
buggy_6.sol,Unchecked-Send,15
buggy_11.sol,Unhandled-Exceptions,154
buggy_27.sol,Unhandled-Exceptions,346
buggy_34.sol,Unhandled-Exceptions,209
buggy_9.sol,Re-entrancy,125
buggy_47.sol,tx.origin,353
buggy_36.sol,Timestamp-Dependency,9
buggy_25.sol,Re-entrancy,248
buggy_8.sol,Overflow-Underflow,62
buggy_7.sol,Unhandled-Exceptions,213
buggy_9.sol,TOD,215
buggy_7.sol,TOD,461
buggy_18.sol,Re-entrancy,562
buggy_11.sol,TOD,132
buggy_36.sol,Re-entrancy,81
buggy_30.sol,Re-entrancy,807
buggy_43.sol,Re-entrancy,343
buggy_41.sol,Unchecked-Send,180
buggy_39.sol,Unchecked-Send,12
buggy_29.sol,tx.origin,257
buggy_27.sol,Unhandled-Exceptions,177
buggy_45.sol,Re-entrancy,243
buggy_37.sol,Timestamp-Dependency,147
buggy_44.sol,Timestamp-Dependency,316
buggy_19.sol,Unchecked-Send,199
buggy_27.sol,tx.origin,222
buggy_34.sol,Unchecked-Send,343
buggy_43.sol,Unchecked-Send,10
buggy_17.sol,TOD,227
buggy_12.sol,Re-entrancy,398
buggy_33.sol,Unhandled-Exceptions,89
buggy_11.sol,TOD,99
buggy_16.sol,Re-entrancy,52
buggy_48.sol,TOD,274
buggy_18.sol,tx.origin,504
buggy_40.sol,TOD,378
buggy_10.sol,tx.origin,53
buggy_29.sol,tx.origin,362
buggy_14.sol,tx.origin,72
buggy_1.sol,Unhandled-Exceptions,88
buggy_48.sol,Timestamp-Dependency,269
buggy_23.sol,Overflow-Underflow,247
buggy_16.sol,TOD,492
buggy_4.sol,Unhandled-Exceptions,39
buggy_14.sol,Re-entrancy,103
buggy_5.sol,Timestamp-Dependency,269
buggy_47.sol,Unchecked-Send,164
buggy_3.sol,Overflow-Underflow,72
buggy_3.sol,TOD,212
buggy_7.sol,tx.origin,237
buggy_49.sol,Unchecked-Send,60
buggy_28.sol,tx.origin,254
buggy_12.sol,tx.origin,122
buggy_14.sol,Re-entrancy,252
buggy_2.sol,Re-entrancy,45
buggy_4.sol,tx.origin,74
buggy_22.sol,tx.origin,196
buggy_33.sol,Unhandled-Exceptions,147
buggy_42.sol,Overflow-Underflow,166
buggy_43.sol,Unhandled-Exceptions,392
buggy_16.sol,Unhandled-Exceptions,218
buggy_11.sol,Timestamp-Dependency,205
buggy_28.sol,tx.origin,145
buggy_15.sol,Timestamp-Dependency,13
buggy_37.sol,Unhandled-Exceptions,240
buggy_35.sol,tx.origin,393
buggy_4.sol,TOD,48
buggy_48.sol,Unhandled-Exceptions,249
buggy_43.sol,tx.origin,129
buggy_23.sol,Re-entrancy,506
buggy_16.sol,Timestamp-Dependency,85
buggy_48.sol,tx.origin,73
buggy_22.sol,TOD,531
buggy_29.sol,Unchecked-Send,315
buggy_18.sol,tx.origin,149
buggy_49.sol,Overflow-Underflow,8
buggy_42.sol,tx.origin,145
buggy_41.sol,TOD,385
buggy_9.sol,Unhandled-Exceptions,127
buggy_5.sol,Timestamp-Dependency,92
buggy_14.sol,TOD,379
buggy_23.sol,Overflow-Underflow,410
buggy_2.sol,Unhandled-Exceptions,78
buggy_16.sol,Unchecked-Send,313
buggy_27.sol,Timestamp-Dependency,542
buggy_34.sol,Overflow-Underflow,224
buggy_6.sol,tx.origin,170
buggy_37.sol,Timestamp-Dependency,101
buggy_3.sol,Unchecked-Send,21
buggy_47.sol,Unchecked-Send,121
buggy_9.sol,Re-entrancy,116
buggy_37.sol,Unhandled-Exceptions,75
buggy_7.sol,Unchecked-Send,100
buggy_48.sol,Unhandled-Exceptions,158
buggy_5.sol,Overflow-Underflow,328
buggy_48.sol,tx.origin,230
buggy_38.sol,Unhandled-Exceptions,169
buggy_24.sol,TOD,975
buggy_31.sol,Re-entrancy,270
buggy_8.sol,Timestamp-Dependency,24
buggy_34.sol,TOD,804
buggy_32.sol,Unhandled-Exceptions,199
buggy_21.sol,Unchecked-Send,107
buggy_47.sol,TOD,123
buggy_47.sol,Unhandled-Exceptions,114
buggy_14.sol,Overflow-Underflow,259
buggy_26.sol,Timestamp-Dependency,167
buggy_19.sol,Unchecked-Send,206
buggy_22.sol,Unhandled-Exceptions,200
buggy_34.sol,Unhandled-Exceptions,375
buggy_47.sol,Overflow-Underflow,276
buggy_7.sol,Unchecked-Send,217
buggy_29.sol,Re-entrancy,38
buggy_35.sol,Timestamp-Dependency,244
buggy_44.sol,Re-entrancy,41
buggy_25.sol,Re-entrancy,290
buggy_21.sol,tx.origin,57
buggy_45.sol,tx.origin,161
buggy_1.sol,Re-entrancy,78
buggy_27.sol,Unchecked-Send,402
buggy_18.sol,Unhandled-Exceptions,577
buggy_36.sol,Overflow-Underflow,126
buggy_18.sol,TOD,300
buggy_9.sol,Unchecked-Send,78
buggy_31.sol,Timestamp-Dependency,234
buggy_28.sol,Unchecked-Send,81
buggy_35.sol,TOD,408
buggy_18.sol,TOD,802
buggy_18.sol,Overflow-Underflow,295
buggy_22.sol,Unhandled-Exceptions,365
buggy_42.sol,Unhandled-Exceptions,235
buggy_43.sol,Unchecked-Send,86
buggy_22.sol,TOD,450
buggy_42.sol,Overflow-Underflow,200
buggy_7.sol,TOD,268
buggy_50.sol,Overflow-Underflow,327
buggy_43.sol,Overflow-Underflow,27
buggy_36.sol,Unchecked-Send,62
buggy_21.sol,Re-entrancy,14
buggy_1.sol,Unchecked-Send,127
buggy_42.sol,Timestamp-Dependency,123
buggy_23.sol,Unchecked-Send,222
buggy_38.sol,Unhandled-Exceptions,103
buggy_18.sol,tx.origin,420
buggy_8.sol,TOD,563
buggy_43.sol,Unhandled-Exceptions,278
buggy_13.sol,tx.origin,80
buggy_33.sol,Overflow-Underflow,166
buggy_41.sol,Unhandled-Exceptions,50
buggy_47.sol,Re-entrancy,417
buggy_3.sol,TOD,8
buggy_9.sol,Re-entrancy,289
buggy_10.sol,TOD,83
buggy_50.sol,Overflow-Underflow,290
buggy_43.sol,Overflow-Underflow,128
buggy_1.sol,Timestamp-Dependency,182
buggy_43.sol,tx.origin,55
buggy_12.sol,Timestamp-Dependency,121
buggy_43.sol,Timestamp-Dependency,336
buggy_30.sol,tx.origin,797
buggy_25.sol,TOD,221
buggy_5.sol,Timestamp-Dependency,206
buggy_45.sol,Timestamp-Dependency,34
buggy_41.sol,Overflow-Underflow,250
buggy_36.sol,Overflow-Underflow,294
buggy_2.sol,Unhandled-Exceptions,240
buggy_29.sol,Unhandled-Exceptions,192
buggy_47.sol,Timestamp-Dependency,177
buggy_47.sol,Overflow-Underflow,457
buggy_23.sol,Re-entrancy,481
buggy_50.sol,tx.origin,133
buggy_8.sol,tx.origin,49
buggy_36.sol,Unhandled-Exceptions,79
buggy_5.sol,Re-entrancy,86
buggy_33.sol,tx.origin,156
buggy_16.sol,Unhandled-Exceptions,190
buggy_11.sol,Timestamp-Dependency,145
buggy_16.sol,tx.origin,327
buggy_5.sol,Unchecked-Send,249
buggy_2.sol,Timestamp-Dependency,167
buggy_44.sol,Unhandled-Exceptions,388
buggy_6.sol,Unchecked-Send,121
buggy_48.sol,Re-entrancy,94
buggy_36.sol,TOD,484
buggy_13.sol,Timestamp-Dependency,112
buggy_23.sol,Timestamp-Dependency,270
buggy_50.sol,Overflow-Underflow,20
buggy_36.sol,Timestamp-Dependency,63
buggy_30.sol,Unhandled-Exceptions,633
buggy_29.sol,Re-entrancy,180
buggy_37.sol,Overflow-Underflow,357
buggy_32.sol,Unhandled-Exceptions,206
buggy_29.sol,Overflow-Underflow,379
buggy_27.sol,Unchecked-Send,316
buggy_48.sol,Re-entrancy,197
buggy_13.sol,Unhandled-Exceptions,158
buggy_29.sol,Timestamp-Dependency,379
buggy_24.sol,Timestamp-Dependency,424
buggy_50.sol,Unhandled-Exceptions,45
buggy_43.sol,tx.origin,326
buggy_18.sol,Re-entrancy,711
buggy_42.sol,Unchecked-Send,86
buggy_22.sol,TOD,850
buggy_30.sol,Overflow-Underflow,809
buggy_31.sol,Overflow-Underflow,156
buggy_43.sol,Timestamp-Dependency,37
buggy_11.sol,TOD,631
buggy_38.sol,Timestamp-Dependency,134
buggy_27.sol,Unhandled-Exceptions,226
buggy_9.sol,Unhandled-Exceptions,316
buggy_29.sol,Timestamp-Dependency,272
buggy_22.sol,Unchecked-Send,185
buggy_32.sol,tx.origin,193
buggy_37.sol,Timestamp-Dependency,290
buggy_28.sol,Overflow-Underflow,278
buggy_15.sol,Unhandled-Exceptions,19
buggy_34.sol,Unhandled-Exceptions,427
buggy_16.sol,Timestamp-Dependency,447
buggy_47.sol,Timestamp-Dependency,414
buggy_2.sol,tx.origin,159
buggy_45.sol,tx.origin,205
buggy_21.sol,tx.origin,229
buggy_16.sol,Unhandled-Exceptions,335
buggy_30.sol,Re-entrancy,1007
buggy_34.sol,tx.origin,23
buggy_11.sol,Re-entrancy,141
buggy_17.sol,Re-entrancy,440
buggy_18.sol,Re-entrancy,358
buggy_34.sol,Overflow-Underflow,390
buggy_24.sol,Re-entrancy,841
buggy_37.sol,Re-entrancy,246
buggy_37.sol,Unchecked-Send,269
buggy_48.sol,Unhandled-Exceptions,356
buggy_50.sol,Unchecked-Send,76
buggy_8.sol,Re-entrancy,114
buggy_28.sol,Unhandled-Exceptions,60
buggy_31.sol,TOD,419
buggy_45.sol,tx.origin,96
buggy_36.sol,Unhandled-Exceptions,253
buggy_5.sol,Overflow-Underflow,108
buggy_29.sol,TOD,509
buggy_16.sol,Unchecked-Send,162
buggy_33.sol,TOD,315
buggy_15.sol,Re-entrancy,288
buggy_9.sol,Re-entrancy,253
buggy_12.sol,TOD,630
buggy_1.sol,Timestamp-Dependency,74
buggy_26.sol,Overflow-Underflow,122
buggy_41.sol,tx.origin,37
buggy_16.sol,Unhandled-Exceptions,183
buggy_22.sol,TOD,517
buggy_18.sol,tx.origin,231
buggy_24.sol,Unhandled-Exceptions,795
buggy_38.sol,tx.origin,116
buggy_41.sol,Overflow-Underflow,70
buggy_11.sol,Unhandled-Exceptions,247
buggy_7.sol,Overflow-Underflow,233
buggy_30.sol,Timestamp-Dependency,862
buggy_6.sol,tx.origin,132
buggy_24.sol,Unhandled-Exceptions,281
buggy_44.sol,tx.origin,387
buggy_12.sol,TOD,731
buggy_17.sol,TOD,613
buggy_36.sol,Timestamp-Dependency,38
buggy_36.sol,Unchecked-Send,336
buggy_7.sol,Unchecked-Send,86
buggy_17.sol,TOD,99
buggy_32.sol,Unhandled-Exceptions,53
buggy_12.sol,tx.origin,277
buggy_37.sol,tx.origin,97
buggy_20.sol,Unchecked-Send,172
buggy_26.sol,Timestamp-Dependency,181
buggy_44.sol,tx.origin,294
buggy_11.sol,tx.origin,201
buggy_6.sol,TOD,406
buggy_28.sol,TOD,527
buggy_47.sol,Overflow-Underflow,266
buggy_34.sol,Unchecked-Send,376
buggy_42.sol,Unchecked-Send,105
buggy_42.sol,Timestamp-Dependency,12
buggy_5.sol,tx.origin,267
buggy_31.sol,Re-entrancy,251
buggy_11.sol,Unchecked-Send,111
buggy_36.sol,TOD,545
buggy_47.sol,Re-entrancy,22
buggy_9.sol,Timestamp-Dependency,123
buggy_28.sol,tx.origin,126
buggy_26.sol,Re-entrancy,81
buggy_23.sol,tx.origin,451
buggy_4.sol,Unhandled-Exceptions,74
buggy_47.sol,Unhandled-Exceptions,161
buggy_27.sol,TOD,296
buggy_19.sol,Unhandled-Exceptions,241
buggy_35.sol,Overflow-Underflow,141
buggy_7.sol,tx.origin,198
buggy_33.sol,Unhandled-Exceptions,19
buggy_42.sol,Overflow-Underflow,38
buggy_16.sol,Re-entrancy,238
buggy_31.sol,TOD,277
buggy_34.sol,tx.origin,14
buggy_30.sol,tx.origin,644
buggy_21.sol,Unchecked-Send,147
buggy_11.sol,Timestamp-Dependency,77
buggy_32.sol,Unchecked-Send,165
buggy_30.sol,Timestamp-Dependency,623
buggy_12.sol,TOD,492
buggy_33.sol,Overflow-Underflow,152
buggy_39.sol,tx.origin,23
buggy_47.sol,tx.origin,13
buggy_21.sol,TOD,283
buggy_20.sol,Unchecked-Send,340
buggy_3.sol,Unhandled-Exceptions,248
buggy_14.sol,Unchecked-Send,179
buggy_48.sol,TOD,195
buggy_15.sol,Unchecked-Send,103
buggy_36.sol,Unhandled-Exceptions,196
buggy_38.sol,Unchecked-Send,173
buggy_47.sol,TOD,406
buggy_19.sol,Overflow-Underflow,353
buggy_18.sol,Unhandled-Exceptions,267
buggy_21.sol,Timestamp-Dependency,476
buggy_35.sol,Unchecked-Send,405
buggy_2.sol,Re-entrancy,103
buggy_37.sol,Unhandled-Exceptions,203
buggy_28.sol,Unhandled-Exceptions,64
buggy_47.sol,Timestamp-Dependency,351
buggy_6.sol,Timestamp-Dependency,35
buggy_38.sol,Unhandled-Exceptions,297
buggy_8.sol,Unhandled-Exceptions,165
buggy_43.sol,Unhandled-Exceptions,94
buggy_36.sol,Re-entrancy,234
buggy_11.sol,Timestamp-Dependency,135
buggy_19.sol,Overflow-Underflow,202
buggy_14.sol,Re-entrancy,331
buggy_47.sol,Re-entrancy,249
buggy_6.sol,Unchecked-Send,107
buggy_23.sol,Overflow-Underflow,485
buggy_12.sol,Unchecked-Send,206
buggy_6.sol,tx.origin,141
buggy_37.sol,Unchecked-Send,206
buggy_12.sol,Re-entrancy,567
buggy_50.sol,Unhandled-Exceptions,180
buggy_6.sol,Re-entrancy,62
buggy_7.sol,tx.origin,19
buggy_36.sol,Unhandled-Exceptions,58
buggy_26.sol,Overflow-Underflow,166
buggy_38.sol,Overflow-Underflow,116
buggy_17.sol,tx.origin,49
buggy_16.sol,Unhandled-Exceptions,107
buggy_11.sol,Unchecked-Send,29
buggy_24.sol,Unhandled-Exceptions,695
buggy_16.sol,Overflow-Underflow,134
buggy_45.sol,Unhandled-Exceptions,106
buggy_33.sol,TOD,248
buggy_2.sol,Unhandled-Exceptions,56
buggy_12.sol,TOD,313
buggy_12.sol,Unchecked-Send,177
buggy_7.sol,Re-entrancy,408
buggy_30.sol,Unchecked-Send,595
buggy_14.sol,Overflow-Underflow,294
buggy_6.sol,tx.origin,96
buggy_26.sol,Timestamp-Dependency,130
buggy_23.sol,Timestamp-Dependency,355
buggy_23.sol,TOD,663
buggy_19.sol,Unchecked-Send,227
buggy_45.sol,Overflow-Underflow,329
buggy_28.sol,Timestamp-Dependency,310
buggy_16.sol,Timestamp-Dependency,262
buggy_34.sol,TOD,216
buggy_19.sol,Re-entrancy,122
buggy_32.sol,Timestamp-Dependency,114
buggy_42.sol,Unchecked-Send,96
buggy_11.sol,TOD,71
buggy_38.sol,Unhandled-Exceptions,231
buggy_21.sol,tx.origin,18
buggy_8.sol,Timestamp-Dependency,86
buggy_44.sol,Overflow-Underflow,291
buggy_26.sol,Re-entrancy,72
buggy_39.sol,Re-entrancy,18
buggy_9.sol,Unchecked-Send,85
buggy_16.sol,TOD,464
buggy_33.sol,Overflow-Underflow,38
buggy_21.sol,TOD,181
buggy_42.sol,Re-entrancy,308
buggy_35.sol,tx.origin,155
buggy_16.sol,Re-entrancy,245
buggy_25.sol,Re-entrancy,348
buggy_31.sol,Re-entrancy,95
buggy_31.sol,Overflow-Underflow,239
buggy_38.sol,Re-entrancy,146
buggy_25.sol,Overflow-Underflow,172
buggy_8.sol,TOD,542
buggy_24.sol,TOD,536
buggy_12.sol,Overflow-Underflow,286
buggy_5.sol,Unhandled-Exceptions,250
buggy_16.sol,TOD,429
buggy_13.sol,tx.origin,59
buggy_33.sol,Overflow-Underflow,129
buggy_20.sol,Overflow-Underflow,382
buggy_35.sol,TOD,470
buggy_40.sol,tx.origin,240
buggy_22.sol,Unchecked-Send,68
buggy_24.sol,Unchecked-Send,517
buggy_25.sol,Unchecked-Send,100
buggy_35.sol,Unhandled-Exceptions,173
buggy_32.sol,Overflow-Underflow,125
buggy_7.sol,TOD,214
buggy_3.sol,Unhandled-Exceptions,193
buggy_35.sol,Overflow-Underflow,555
buggy_3.sol,tx.origin,18
buggy_16.sol,Unhandled-Exceptions,312
buggy_27.sol,Re-entrancy,212
