Bug_Type,Contract,Line,Description
Overflow-Underflow,buggy_23.sol,348,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_23.sol,485,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_23.sol,229,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_23.sol,370,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_23.sol,502,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_23.sol,247,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_23.sol,120,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,128,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,389,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,262,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,267,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,140,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,146,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,279,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,152,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,290,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,170,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,303,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,49,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,185,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,62,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,194,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,331,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,75,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,205,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,343,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,216,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,88,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,97,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,357,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,102,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,233,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,107,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,369,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,119,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,251,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_17.sol,381,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,256,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,130,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,8,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,143,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,399,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,20,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,150,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,283,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,415,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,34,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,427,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,171,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,305,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,437,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,317,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,62,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,450,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,196,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,328,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,77,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,340,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,86,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,217,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,347,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,95,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,101,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,108,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,365,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,237,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,119,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_8.sol,381,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,386,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,131,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,516,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,259,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,9,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,140,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,268,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,18,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,278,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,284,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,31,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,289,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,419,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,294,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,551,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,45,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,305,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,50,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,310,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,315,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,61,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,73,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,460,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,88,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,218,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,99,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,613,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,486,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,229,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,104,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,234,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,366,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,239,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,115,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,248,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_22.sol,126,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,386,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,131,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,516,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,259,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,9,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,140,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,268,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,18,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,278,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,284,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,31,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,289,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,419,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,294,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,551,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,45,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,305,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,50,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,310,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,315,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,61,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,73,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,460,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,88,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,218,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,99,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,613,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,486,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,229,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,104,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,234,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,366,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,239,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,115,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,248,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_36.sol,126,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,521,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,267,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,532,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,284,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,412,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,548,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,295,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,559,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,437,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,315,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,577,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,460,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,337,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,597,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,216,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,607,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,228,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,485,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,358,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,240,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,500,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,252,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,381,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_40.sol,510,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,257,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,135,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,265,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,9,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,270,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,276,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,150,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,281,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,286,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,159,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,302,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,174,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,311,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,189,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,198,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,329,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,74,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,211,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,89,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,222,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,351,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,102,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,233,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,365,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_7.sol,247,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,257,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,138,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,278,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,151,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,29,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,165,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,40,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,301,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,45,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,175,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,180,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,56,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,185,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,323,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,67,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,196,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,72,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,336,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,81,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,208,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,86,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,96,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,353,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,104,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,233,Ground truth vulnerability missed by LLM
Overflow-Underflow,buggy_11.sol,365,Ground truth vulnerability missed by LLM
