bug_id,contract,line,bug_type,approach
8922,buggy_38.sol,274,tx.origin,code snippet injection
8923,buggy_38.sol,282,tx.origin,code snippet injection
8924,buggy_38.sol,294,tx.origin,code snippet injection
8925,buggy_38.sol,304,tx.origin,code snippet injection
8926,buggy_39.sol,56,tx.origin,code snippet injection
8927,buggy_39.sol,30,tx.origin,code snippet injection
8928,buggy_39.sol,93,tx.origin,code snippet injection
8929,buggy_39.sol,75,tx.origin,code snippet injection
8930,buggy_39.sol,52,tx.origin,code snippet injection
8931,buggy_39.sol,40,tx.origin,code snippet injection
8932,buggy_39.sol,62,tx.origin,code snippet injection
8933,buggy_39.sol,23,tx.origin,code snippet injection
8934,buggy_39.sol,19,tx.origin,code snippet injection
8935,buggy_39.sol,14,tx.origin,code snippet injection
8936,buggy_39.sol,8,tx.origin,code snippet injection
8937,buggy_4.sol,183,tx.origin,code snippet injection
8938,buggy_4.sol,171,tx.origin,code snippet injection
8939,buggy_4.sol,157,tx.origin,code snippet injection
8940,buggy_4.sol,129,tx.origin,code snippet injection
8941,buggy_4.sol,122,tx.origin,code snippet injection
8942,buggy_4.sol,114,tx.origin,code snippet injection
8943,buggy_4.sol,83,tx.origin,code snippet injection
8944,buggy_4.sol,78,tx.origin,code snippet injection
8945,buggy_4.sol,74,tx.origin,code snippet injection
8946,buggy_4.sol,69,tx.origin,code snippet injection
8947,buggy_4.sol,63,tx.origin,code snippet injection
8948,buggy_4.sol,58,tx.origin,code snippet injection
8949,buggy_4.sol,52,tx.origin,code snippet injection
8950,buggy_4.sol,48,tx.origin,code snippet injection
8951,buggy_4.sol,43,tx.origin,code snippet injection
8952,buggy_4.sol,38,tx.origin,code snippet injection
8953,buggy_4.sol,34,tx.origin,code snippet injection
8954,buggy_4.sol,29,tx.origin,code snippet injection
8955,buggy_40.sol,555,tx.origin,code snippet injection
8956,buggy_40.sol,545,tx.origin,code snippet injection
8957,buggy_40.sol,525,tx.origin,code snippet injection
8958,buggy_40.sol,513,tx.origin,code snippet injection
8959,buggy_40.sol,503,tx.origin,code snippet injection
8960,buggy_40.sol,467,tx.origin,code snippet injection
8961,buggy_40.sol,453,tx.origin,code snippet injection
8962,buggy_40.sol,428,tx.origin,code snippet injection
8963,buggy_40.sol,406,tx.origin,code snippet injection
8964,buggy_40.sol,385,tx.origin,code snippet injection
8965,buggy_40.sol,358,tx.origin,code snippet injection
8966,buggy_40.sol,335,tx.origin,code snippet injection
8967,buggy_40.sol,314,tx.origin,code snippet injection
8968,buggy_40.sol,293,tx.origin,code snippet injection
8969,buggy_40.sol,277,tx.origin,code snippet injection
8970,buggy_40.sol,267,tx.origin,code snippet injection
8971,buggy_40.sol,251,tx.origin,code snippet injection
8972,buggy_40.sol,240,tx.origin,code snippet injection
8973,buggy_40.sol,487,tx.origin,code snippet injection
8974,buggy_40.sol,482,tx.origin,code snippet injection
8975,buggy_40.sol,477,tx.origin,code snippet injection
8976,buggy_40.sol,228,tx.origin,code snippet injection
8977,buggy_40.sol,222,tx.origin,code snippet injection
8978,buggy_40.sol,216,tx.origin,code snippet injection
8979,buggy_41.sol,63,tx.origin,code snippet injection
8980,buggy_41.sol,56,tx.origin,code snippet injection
8981,buggy_41.sol,49,tx.origin,code snippet injection
8982,buggy_41.sol,226,tx.origin,code snippet injection
8983,buggy_41.sol,205,tx.origin,code snippet injection
8984,buggy_41.sol,186,tx.origin,code snippet injection
8985,buggy_41.sol,164,tx.origin,code snippet injection
8986,buggy_41.sol,145,tx.origin,code snippet injection
8987,buggy_41.sol,126,tx.origin,code snippet injection
8988,buggy_41.sol,109,tx.origin,code snippet injection
8989,buggy_41.sol,84,tx.origin,code snippet injection
8990,buggy_41.sol,42,tx.origin,code snippet injection
8991,buggy_41.sol,37,tx.origin,code snippet injection
8992,buggy_41.sol,31,tx.origin,code snippet injection
8993,buggy_41.sol,25,tx.origin,code snippet injection
8994,buggy_41.sol,21,tx.origin,code snippet injection
8995,buggy_41.sol,17,tx.origin,code snippet injection
8996,buggy_42.sol,134,tx.origin,code snippet injection
8997,buggy_42.sol,129,tx.origin,code snippet injection
8998,buggy_42.sol,20,tx.origin,code snippet injection
8999,buggy_42.sol,223,tx.origin,code snippet injection
9000,buggy_42.sol,214,tx.origin,code snippet injection
9001,buggy_42.sol,206,tx.origin,code snippet injection
9002,buggy_42.sol,198,tx.origin,code snippet injection
9003,buggy_42.sol,190,tx.origin,code snippet injection
9004,buggy_42.sol,183,tx.origin,code snippet injection
9005,buggy_42.sol,168,tx.origin,code snippet injection
9006,buggy_42.sol,156,tx.origin,code snippet injection
9007,buggy_42.sol,91,tx.origin,code snippet injection
9008,buggy_42.sol,86,tx.origin,code snippet injection
9009,buggy_42.sol,82,tx.origin,code snippet injection
9010,buggy_42.sol,41,tx.origin,code snippet injection
9011,buggy_42.sol,29,tx.origin,code snippet injection
9012,buggy_42.sol,145,tx.origin,code snippet injection
9013,buggy_42.sol,124,tx.origin,code snippet injection
9014,buggy_42.sol,119,tx.origin,code snippet injection
9015,buggy_42.sol,113,tx.origin,code snippet injection
9016,buggy_42.sol,108,tx.origin,code snippet injection
9017,buggy_42.sol,103,tx.origin,code snippet injection
9018,buggy_42.sol,98,tx.origin,code snippet injection
9019,buggy_42.sol,14,tx.origin,code snippet injection
9020,buggy_42.sol,8,tx.origin,code snippet injection
9021,buggy_43.sol,10,tx.origin,code snippet injection
9022,buggy_43.sol,21,tx.origin,code snippet injection
9023,buggy_43.sol,31,tx.origin,code snippet injection
9024,buggy_43.sol,36,tx.origin,code snippet injection
9025,buggy_43.sol,41,tx.origin,code snippet injection
9026,buggy_43.sol,55,tx.origin,code snippet injection
9027,buggy_43.sol,65,tx.origin,code snippet injection
9028,buggy_43.sol,76,tx.origin,code snippet injection
9029,buggy_43.sol,86,tx.origin,code snippet injection
9030,buggy_43.sol,96,tx.origin,code snippet injection
9031,buggy_43.sol,106,tx.origin,code snippet injection
9032,buggy_43.sol,114,tx.origin,code snippet injection
9033,buggy_43.sol,122,tx.origin,code snippet injection
9034,buggy_43.sol,129,tx.origin,code snippet injection
9035,buggy_43.sol,169,tx.origin,code snippet injection
9036,buggy_43.sol,196,tx.origin,code snippet injection
9037,buggy_43.sol,233,tx.origin,code snippet injection
9038,buggy_43.sol,239,tx.origin,code snippet injection
9039,buggy_43.sol,251,tx.origin,code snippet injection
9040,buggy_43.sol,261,tx.origin,code snippet injection
9041,buggy_43.sol,272,tx.origin,code snippet injection
9042,buggy_43.sol,297,tx.origin,code snippet injection
9043,buggy_43.sol,305,tx.origin,code snippet injection
9044,buggy_43.sol,313,tx.origin,code snippet injection
9045,buggy_43.sol,326,tx.origin,code snippet injection
9046,buggy_43.sol,357,tx.origin,code snippet injection
9047,buggy_43.sol,371,tx.origin,code snippet injection
9048,buggy_43.sol,382,tx.origin,code snippet injection
9049,buggy_43.sol,394,tx.origin,code snippet injection
9050,buggy_44.sol,10,tx.origin,code snippet injection
9051,buggy_44.sol,20,tx.origin,code snippet injection
9052,buggy_44.sol,30,tx.origin,code snippet injection
9053,buggy_44.sol,35,tx.origin,code snippet injection
9054,buggy_44.sol,41,tx.origin,code snippet injection
9055,buggy_44.sol,54,tx.origin,code snippet injection
9056,buggy_44.sol,64,tx.origin,code snippet injection
9057,buggy_44.sol,75,tx.origin,code snippet injection
9058,buggy_44.sol,85,tx.origin,code snippet injection
9059,buggy_44.sol,95,tx.origin,code snippet injection
9060,buggy_44.sol,105,tx.origin,code snippet injection
9061,buggy_44.sol,113,tx.origin,code snippet injection
9062,buggy_44.sol,121,tx.origin,code snippet injection
9063,buggy_44.sol,129,tx.origin,code snippet injection
9064,buggy_44.sol,140,tx.origin,code snippet injection
9065,buggy_44.sol,145,tx.origin,code snippet injection
9066,buggy_44.sol,157,tx.origin,code snippet injection
9067,buggy_44.sol,165,tx.origin,code snippet injection
9068,buggy_44.sol,205,tx.origin,code snippet injection
9069,buggy_44.sol,232,tx.origin,code snippet injection
9070,buggy_44.sol,270,tx.origin,code snippet injection
9071,buggy_44.sol,294,tx.origin,code snippet injection
9072,buggy_44.sol,302,tx.origin,code snippet injection
9073,buggy_44.sol,310,tx.origin,code snippet injection
9074,buggy_44.sol,325,tx.origin,code snippet injection
9075,buggy_44.sol,362,tx.origin,code snippet injection
9076,buggy_44.sol,376,tx.origin,code snippet injection
9077,buggy_44.sol,387,tx.origin,code snippet injection
9078,buggy_44.sol,399,tx.origin,code snippet injection
9079,buggy_44.sol,410,tx.origin,code snippet injection
9080,buggy_45.sol,9,tx.origin,code snippet injection
9081,buggy_45.sol,14,tx.origin,code snippet injection
9082,buggy_45.sol,18,tx.origin,code snippet injection
9083,buggy_45.sol,23,tx.origin,code snippet injection
9084,buggy_45.sol,27,tx.origin,code snippet injection
9085,buggy_45.sol,32,tx.origin,code snippet injection
9086,buggy_45.sol,38,tx.origin,code snippet injection
9087,buggy_45.sol,43,tx.origin,code snippet injection
9088,buggy_45.sol,64,tx.origin,code snippet injection
9089,buggy_45.sol,68,tx.origin,code snippet injection
9090,buggy_45.sol,73,tx.origin,code snippet injection
9091,buggy_45.sol,79,tx.origin,code snippet injection
9092,buggy_45.sol,85,tx.origin,code snippet injection
9093,buggy_45.sol,91,tx.origin,code snippet injection
9094,buggy_45.sol,96,tx.origin,code snippet injection
9095,buggy_45.sol,101,tx.origin,code snippet injection
9096,buggy_45.sol,107,tx.origin,code snippet injection
9097,buggy_45.sol,112,tx.origin,code snippet injection
9098,buggy_45.sol,151,tx.origin,code snippet injection
9099,buggy_45.sol,161,tx.origin,code snippet injection
9100,buggy_45.sol,171,tx.origin,code snippet injection
9101,buggy_45.sol,180,tx.origin,code snippet injection
9102,buggy_45.sol,193,tx.origin,code snippet injection
9103,buggy_45.sol,205,tx.origin,code snippet injection
9104,buggy_45.sol,234,tx.origin,code snippet injection
9105,buggy_45.sol,242,tx.origin,code snippet injection
9106,buggy_45.sol,253,tx.origin,code snippet injection
9107,buggy_45.sol,261,tx.origin,code snippet injection
9108,buggy_46.sol,19,tx.origin,code snippet injection
9109,buggy_46.sol,46,tx.origin,code snippet injection
9110,buggy_46.sol,72,tx.origin,code snippet injection
9111,buggy_46.sol,88,tx.origin,code snippet injection
9112,buggy_46.sol,102,tx.origin,code snippet injection
9113,buggy_46.sol,126,tx.origin,code snippet injection
9114,buggy_46.sol,149,tx.origin,code snippet injection
9115,buggy_47.sol,13,tx.origin,code snippet injection
9116,buggy_47.sol,18,tx.origin,code snippet injection
9117,buggy_47.sol,23,tx.origin,code snippet injection
9118,buggy_47.sol,30,tx.origin,code snippet injection
9119,buggy_47.sol,35,tx.origin,code snippet injection
9120,buggy_47.sol,40,tx.origin,code snippet injection
9121,buggy_47.sol,50,tx.origin,code snippet injection
9122,buggy_47.sol,55,tx.origin,code snippet injection
9123,buggy_47.sol,60,tx.origin,code snippet injection
9124,buggy_47.sol,66,tx.origin,code snippet injection
9125,buggy_47.sol,70,tx.origin,code snippet injection
9126,buggy_47.sol,75,tx.origin,code snippet injection
9127,buggy_47.sol,81,tx.origin,code snippet injection
9128,buggy_47.sol,99,tx.origin,code snippet injection
9129,buggy_47.sol,108,tx.origin,code snippet injection
9130,buggy_47.sol,122,tx.origin,code snippet injection
9131,buggy_47.sol,139,tx.origin,code snippet injection
9132,buggy_47.sol,147,tx.origin,code snippet injection
9133,buggy_47.sol,154,tx.origin,code snippet injection
9134,buggy_47.sol,168,tx.origin,code snippet injection
9135,buggy_47.sol,176,tx.origin,code snippet injection
9136,buggy_47.sol,184,tx.origin,code snippet injection
9137,buggy_47.sol,191,tx.origin,code snippet injection
9138,buggy_47.sol,198,tx.origin,code snippet injection
9139,buggy_47.sol,204,tx.origin,code snippet injection
9140,buggy_47.sol,210,tx.origin,code snippet injection
9141,buggy_47.sol,217,tx.origin,code snippet injection
9142,buggy_47.sol,222,tx.origin,code snippet injection
9143,buggy_47.sol,229,tx.origin,code snippet injection
9144,buggy_47.sol,241,tx.origin,code snippet injection
9145,buggy_47.sol,254,tx.origin,code snippet injection
9146,buggy_47.sol,263,tx.origin,code snippet injection
9147,buggy_47.sol,272,tx.origin,code snippet injection
9148,buggy_47.sol,282,tx.origin,code snippet injection
9149,buggy_47.sol,300,tx.origin,code snippet injection
9150,buggy_47.sol,332,tx.origin,code snippet injection
9151,buggy_47.sol,341,tx.origin,code snippet injection
9152,buggy_47.sol,353,tx.origin,code snippet injection
9153,buggy_47.sol,363,tx.origin,code snippet injection
9154,buggy_47.sol,372,tx.origin,code snippet injection
9155,buggy_48.sol,48,tx.origin,code snippet injection
9156,buggy_48.sol,53,tx.origin,code snippet injection
9157,buggy_48.sol,58,tx.origin,code snippet injection
9158,buggy_48.sol,63,tx.origin,code snippet injection
9159,buggy_48.sol,68,tx.origin,code snippet injection
9160,buggy_48.sol,73,tx.origin,code snippet injection
9161,buggy_48.sol,78,tx.origin,code snippet injection
9162,buggy_48.sol,83,tx.origin,code snippet injection
9163,buggy_48.sol,98,tx.origin,code snippet injection
9164,buggy_48.sol,109,tx.origin,code snippet injection
9165,buggy_48.sol,114,tx.origin,code snippet injection
9166,buggy_48.sol,120,tx.origin,code snippet injection
9167,buggy_48.sol,129,tx.origin,code snippet injection
9168,buggy_48.sol,141,tx.origin,code snippet injection
9169,buggy_48.sol,150,tx.origin,code snippet injection
9170,buggy_48.sol,164,tx.origin,code snippet injection
9171,buggy_48.sol,169,tx.origin,code snippet injection
9172,buggy_48.sol,174,tx.origin,code snippet injection
9173,buggy_48.sol,178,tx.origin,code snippet injection
9174,buggy_48.sol,184,tx.origin,code snippet injection
9175,buggy_48.sol,189,tx.origin,code snippet injection
9176,buggy_48.sol,207,tx.origin,code snippet injection
9177,buggy_48.sol,218,tx.origin,code snippet injection
9178,buggy_48.sol,230,tx.origin,code snippet injection
9179,buggy_48.sol,247,tx.origin,code snippet injection
9180,buggy_48.sol,258,tx.origin,code snippet injection
9181,buggy_48.sol,273,tx.origin,code snippet injection
9182,buggy_48.sol,291,tx.origin,code snippet injection
9183,buggy_48.sol,313,tx.origin,code snippet injection
9184,buggy_48.sol,325,tx.origin,code snippet injection
9185,buggy_48.sol,342,tx.origin,code snippet injection
9186,buggy_48.sol,353,tx.origin,code snippet injection
9187,buggy_49.sol,56,tx.origin,code snippet injection
9188,buggy_49.sol,30,tx.origin,code snippet injection
9189,buggy_49.sol,93,tx.origin,code snippet injection
9190,buggy_49.sol,75,tx.origin,code snippet injection
9191,buggy_49.sol,52,tx.origin,code snippet injection
9192,buggy_49.sol,40,tx.origin,code snippet injection
9193,buggy_49.sol,62,tx.origin,code snippet injection
9194,buggy_49.sol,23,tx.origin,code snippet injection
9195,buggy_49.sol,19,tx.origin,code snippet injection
9196,buggy_49.sol,14,tx.origin,code snippet injection
9197,buggy_49.sol,8,tx.origin,code snippet injection
9198,buggy_5.sol,8,tx.origin,code snippet injection
9199,buggy_5.sol,14,tx.origin,code snippet injection
9200,buggy_5.sol,27,tx.origin,code snippet injection
9201,buggy_5.sol,49,tx.origin,code snippet injection
9202,buggy_5.sol,58,tx.origin,code snippet injection
9203,buggy_5.sol,63,tx.origin,code snippet injection
9204,buggy_5.sol,68,tx.origin,code snippet injection
9205,buggy_5.sol,73,tx.origin,code snippet injection
9206,buggy_5.sol,80,tx.origin,code snippet injection
9207,buggy_5.sol,85,tx.origin,code snippet injection
9208,buggy_5.sol,92,tx.origin,code snippet injection
9209,buggy_5.sol,99,tx.origin,code snippet injection
9210,buggy_5.sol,106,tx.origin,code snippet injection
9211,buggy_5.sol,127,tx.origin,code snippet injection
9212,buggy_5.sol,152,tx.origin,code snippet injection
9213,buggy_5.sol,169,tx.origin,code snippet injection
